,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4
Cplx2,0.267941378165794,0.415398682751294,0.40300001234535,0.411857582183345,0.070853017436805
Thoc3,0.0720767421301564,0.0622193057635357,0.0566995192986719,0.11145479454745,0.0380763451473308
Simc1,0.0333650735928806,0.0179868128514275,0.0300190987531624,0.0205640077722731,0.212868469840429
4833439L19Rik,0.133274119352717,0.146945908831156,0.113008433593563,0.108859697908807,0.164036360140178
Arl10,0.0150590674280605,0.0141474530648645,0.0130413584791892,0.0426873403671839,0.0184692671394799
Nop16,0.0123036274283359,0.0116031283969346,0.0230097486569895,0.0106418866788055,0.0219278529781314
Higd2a,0.0562361399460133,0.0568054221730303,0.116504818797025,0.135588534060435,0.0666284130852809
Cltb,0.616996128880325,0.613839577689022,0.737881482086464,0.605755934679311,0.623958908162166
Faf2,0.388527889394636,0.383675936059586,0.412836081512723,0.442282693282851,0.371042276462739
Rnf44,0.130202014794097,0.121329588290699,0.12379125511289,0.118116377126245,0.0979897432709123
Cdhr2,0.00343296740548531,0.00595407705358438,0.0022887830860761,0.00464701074063593,0
Gprin1,0.0494604297994818,0.0325647172206979,0.0626933694496088,0.0450031933786855,0.0332276387002184
Sncb,0.430831524678008,0.510033149674178,0.669216206848574,0.873776164802031,0.587610457422997
Tspan17,0.433301484689358,0.531710950952433,0.577344158358994,0.386824756750755,0.624722908051486
Unc5a,0.350391855812843,0.262632043930178,0.318298164579085,0.308613239510793,0.209886664551269
Hk3,0.00385003542518402,0.00122291547941956,0.0105379852215295,0.0175716490254564,0.0267596475219228
Uimc1,0.636315978309165,0.571841726133065,0.683427603158712,0.738537623859318,0.619673172580423
Zfp346,0.382165539667602,0.337906956510793,0.328301494093979,0.417824245222686,0.451529552087383
Fgfr4,0.00298132600734194,0,0.00416570855369931,0.0100620434522364,0
Nsd1,1.61654574877463,1.45748193666531,1.53878387133547,2.123433863219,1.63589741255806
Rab24,0.297858184627031,0.372340828972205,0.501821093544357,0.377443106700653,0.412476613360025
Prelid1,0.0616233956029028,0.0524404386653545,0.0834289952938368,0.0669074407432722,0.0590158293945601
Mxd3,0.00208338907493181,0.00245571976372041,0.00474567455492691,0.0132772486348372,0
Lman2,0.127080578369264,0.164882921704693,0.116061329715065,0.133594173048102,0.248049827041585
Rgs14,0.0110870429916218,0.0102338301821642,0.0185754732556772,0.0205013723718438,0
Slc34a1,0.00207862342073907,0.00759135261744282,0.00577459331152796,0.0103996425783849,0
F12,0.0042287731266877,0.00146416927381182,0.0157617904137118,0.00263390995768097,0
Grk6,0.304076222824743,0.310086511084964,0.470719980485101,0.332941856150131,0.4574695599527
Prr7,0.11881707239268,0.125800633774119,0.195201921641304,0.133020571466579,0.0590720671323216
Dbn1,0.819664596828834,0.894973839855676,1.11620654000249,0.785308971629918,0.88422010821151
Pdlim7,0.511518362740028,0.686181512524037,0.798071846309999,0.632954833859306,0.28780023906883
Dok3,0.061280049963328,0.0765906126801157,0.121432157724403,0.112445497391159,0.0526201429834725
Ddx41,0.730891149346594,0.81272819577731,0.984711535142343,0.989489031331007,0.732332842847622
Fam193b,0.589364257703165,0.551617491185853,0.496115674863661,0.590301177604543,0.473759819943397
Tmed9,0.542172377990123,0.595733393865513,0.812452206255997,0.671349581122408,0.520980357541577
B4galt7,0.048263939131803,0.0596521166176215,0.101219680196273,0.053741420136099,0.0616203271075951
Gm15911,0.0154682454360408,0.0086363132376737,0.0131020697772469,0.0273043159366013,0
Caml,0.348703577083552,0.358672951116889,0.366691119291603,0.377309817883036,0.434268031147543
Ddx46,0.798273868642741,0.794822037681508,0.778602457998491,0.881750039947589,0.706072461445109
B230219D22Rik,0.283862596037449,0.268776741849181,0.306521367518801,0.369801021308315,0.66096926673942
Txndc15,0.187943529837083,0.265283910203152,0.359775903614884,0.263401344747364,0.380811802874886
Pcbd2,0.155796200631105,0.177039352775206,0.2455265488273,0.473903883137451,0.457183095380982
4930451E10Rik,0.0065239121688227,0.00613006731233292,0.00483230053988076,0.0172593954715799,0
Catsper3,0.0478278993429764,0.0355258755393898,0.0273208945514159,0.117167693438505,0.0280377734416594
Pitx1,0.0379979821486829,0.0273678059002964,0.0142169304847645,0.115045651316691,0.122000881892542
Gm47071,0.20131734554235,0.257008418986336,0.266038704930542,0.526300743844439,0.267507953987684
H2afy,0.250594999204191,0.231657565456099,0.201825229588649,0.311763870386219,0.137597858649917
4930550C17Rik,0,0.00102328449734827,0,0.0030601890217555,0
Fbxl21,0.0241965399729529,0.0290979264289247,0.0234579558350004,0.0378814476363077,0.00657090665370008
Smad5,0.0614721783224679,0.0391198239996106,0.0518600682540616,0.0907556119347084,0.0558708296812415
Trpc7,0.0193044669425257,0.157723208549194,0.0419237198082308,0.239674423380658,0.11008702475758
Spock1,3.93722480852458,3.34438460503983,2.88459796384408,1.66219110018404,2.43890853046036
Klhl3,1.17293223447531,1.05541694276671,1.11132480434868,0.617916347854346,0.211739540486954
Hnrnpa0,0.137473408486688,0.149357298780702,0.188527856760433,0.208539802967912,0.0644351049076261
Gm48295,0.000983397303327915,0.00139908249960845,0.0070367430575493,0.00363766658239406,0
Idnk,0.095771137086177,0.11615272113575,0.13513536580827,0.161427481032325,0
Ubqln1,0.315311578184673,0.28862246258843,0.3000120323423,0.38418600584272,0.221711699694983
Gm48357,0.00290590394640541,0,0.00406326668763312,0.0113506076980909,0
Gm48441,0.002147323575895,0.000699903693251809,0,0.00265970533124635,0
Gkap1,0.237606501837496,0.246357763019951,0.349405482179201,0.54214164804272,0.505894903876688
Gm26555,0.0138300458296549,0.00979353589639771,0.031482021174817,0.0368647038951177,0.035052052297662
Kif27,0.148080065276963,0.152901939349007,0.150121547294272,0.186987341142133,0.086419555623626
2210016F16Rik,0.0126814382931396,0.0400731983122161,0.0305418065805357,0.0407412156380283,0.106768112417295
Hnrnpk,0.285334719236549,0.275878374529693,0.40716191861853,0.380463584290802,0.326442496943115
Rmi1,0.0394427572628551,0.0585717022095752,0.0220792693745784,0.0443889720903527,0.0417158649639992
Slc28a3,0.00435969677959861,0.00382648690843332,0.00370316880154348,0.00546333695039431,0.0120132097254141
4930455J16Rik,0.00278947959538909,0,0.003805383552219,0,0
Gm47947,0.00254408421048982,0,0.00429891194538662,0,0
Gm40968,0.00395094281155798,0.00282828591626152,0.00427598215034011,0.0022298020627007,0
Ntrk2,5.32281692086832,5.21763889180116,3.89749879562058,3.68540135517921,2.59110593663022
Gm47423,0.820192802062065,0.925374870120017,1.11618297280666,0.55353298847686,0.347547417244415
4930415C11Rik,1.2666713659249,1.36435736762847,1.5239488147451,1.11263680093388,0.646823922446189
Gm34354,0.08873530717977,0.116053429653444,0.119882909733122,0.154330516309087,0.0558321551091507
Gm47359,0.0817907706651699,0.0839835382688661,0.100337684738832,0.116918823022725,0.0398242511694961
Gm34672,0.0120162116749522,0.0139317229876484,0.0206289504447875,0.0205558715936824,0
Gm47360,0.00117360497223073,0.00177357218539944,0,0.010187874595414,0
Gm34721,0.00941474902908284,0.0278837646801266,0.00305461778789467,0.0141303340358496,0
Gm34788,0.0279760388944561,0.0510495627215746,0.0259467705738128,0.0246827913117227,0.0207013541190422
4930455M05Rik,0.00212511142965051,0.00653491676799413,0,0.00945743633490295,0.0175159263560392
Agtpbp1,1.36527596630231,1.55328797309201,1.30207736696546,1.79048279341822,1.55799939551422
Naa35,0.495662673650188,0.669091535154708,0.753213057863961,0.673733783826225,0.546391260277343
Golm1,0.00437487347714208,0.0158038280861431,0.0133944234970201,0.0366433735560027,0.0855611794268516
Spata31d1a,0.00742419002203103,0.0171910695152337,0.0058389591704941,0.0159417361257309,0.0749439793754169
Gm46419,0.00879270880773008,0.0112173731803545,0.00967748844537984,0.0190848468493518,0
4930528D03Rik,0.000808651274798302,0,0,0.0030393714093626,0
1700014D04Rik,0.00135840957407068,0.00533365023979026,0.00322098536384251,0.00794697583366674,0.0163779506925416
Isca1,0.13884175781193,0.115378278189081,0.131506717428709,0.156655227716349,0.290995343346334
Etohd2,0.0294485512193125,0.0246836386594501,0.0240906367347401,0.0276126026031357,0.0463384733767124
Tut7,0.682407717841854,0.662744118824383,0.719205940949222,0.642448354222754,0.848030080864854
Gm48194,0.00314481305857116,0.00123887691983975,0,0.00984393426614455,0
Gm34961,0.0167525578494264,0.0105142073385155,0.0312012592039593,0.0217008902487308,0.00997730163877179
A530065N20Rik,0.00270936341632448,0.00460222249161469,0.00225539456549147,0.00295633201973647,0
Gas1,0,0.0014857016473345,0.00299046997029865,0.00702353727812646,0
Gm48488,0,0.00597981816061544,0.00434726283290252,0.00514240162914905,0
A530001N23Rik,0,0.00406301972496818,0,0.0049184714177789,0
Dapk1,1.8967786850069,1.76803786768021,1.33087758220631,1.77801901305819,2.2345017086847
Ctla2a,0.00238470875880668,0,0.00393975639698246,0.00404746216027626,0
Gm49357,0.00197806850482744,0.00838607176172054,0.0032171554169176,0.0157162659992349,0
Gm48228,0.201781789880809,0.287534032643667,0.232716223421386,0.460136394920809,0.30647744754593
Gm40977,0.00386452694832139,0.00582562667423966,0.00325342276341825,0.0133015460832537,0
Zfp808,0.161521442010302,0.21474756965465,0.090944109681448,0.261534197050331,0.251773936090049
Gm19792,0.00769112891965544,0.00891599400624779,0.0109354371535483,0.0181312026923961,0.0263454627843993
Gm3604,0.0596410935979249,0.0646310396202718,0.0782208341383959,0.127512994733856,0.152161796373797
Gm49359,0.312838698139628,0.355651795419705,0.448429122270053,0.458840034559335,0.400215818024433
Zfp934,0.439146197362408,0.460213133003839,0.425129332110124,0.640220798797491,0.694369700222175
6720489N17Rik,0.0452761170766258,0.0431272398141365,0.0576258914267527,0.0444977499859921,0.0120132097254141
Platr25,0.254847634755001,0.245985421688417,0.211506416153936,0.450139185219332,0.222493208225263
Gm5141,0.155364045914682,0.179144654038322,0.238023521957578,0.263048012492943,0.0972529017524855
Fbp1,0.00161349992202017,0.00212126868837714,0,0,0
Aopep,2.55980321987828,2.49171125121799,2.16810444587409,4.05333289683739,3.17976404457698
Gm30409,0.0015919181499364,0.000685932921933631,0.00286727005497704,0,0
Fancc,0.356090184176532,0.412798465176986,0.359777000209772,0.580725449928364,0.537161161727138
Gm16133,0.00697645613374642,0.00708164438455573,0.00558065277793805,0.0297778743691761,0
Ptch1,0.442455645711087,0.38936618257704,0.363569667587191,0.291053529242715,0.259692621460704
Gm30655,0.0403154665059177,0.0400766806165793,0.0431962346853261,0.0261382317285024,0.0446204418502479
1700024I08Rik,0.0297319597180634,0.0166439794004801,0.0157817989905878,0.0667134308784955,0
Ercc6l2,0.247833812436735,0.18412307824227,0.185371519372273,0.40643984446224,0.442080273468567
Hsd17b3,0.00636134619052494,0.00217495879494508,0,0,0
Slc35d2,0.000700283875129791,0.00213190866497683,0.00469014553521596,0,0.0159124940129241
Zfp367,0.0451527780292291,0.0340579264851922,0.0550303017103706,0.0825801410094231,0.107238712306362
Habp4,0.381783405787236,0.395648392933198,0.421587276333867,0.384876474333532,0.296666300763958
Cdc14b,0.622371454720841,0.736694134915888,0.651823195828402,0.891762517962186,0.623284400834709
1810034E14Rik,1.04625899301906,1.2267806974892,1.57195126276446,1.69959952882821,0.943633269358581
Prxl2c,0.424649535380943,0.413852605557144,0.534108003587825,0.674108342073475,0.533606921720238
Gm47003,0.0254818195578553,0.0325232640152958,0.012678231335862,0.0366370898875829,0.00997730163877179
Ctsl,0.178453299887141,0.247260984253856,0.324906532017696,0.329561543225774,0.350333983247424
Gm47123,0.0175043502654419,0.0240685167522807,0.0178418440966175,0.0352816851171056,0.0240310118387415
1700015C15Rik,0.00190997648431798,0.00308674291121816,0,0,0
Cdk20,0.02956371325989,0.0323910443789575,0.0418087338643473,0.048662032858716,0
Cntnap3,0.00182859332998164,0.00229889084165257,0,0.00520888135105881,0.052302349421536
Mfsd14b,0.164855738612259,0.187674435626682,0.168482711588137,0.192622567369682,0.256090289343821
Nlrp4f,0.00406507102306441,0.00222921335616492,0.00300541816787304,0.00392696782321105,0
Gm47249,0,0.00172982908564594,0,0.0016865041719897,0
Gm36445,0.0185091832329727,0.0185864173070512,0.0325932670196852,0.0236349683679475,0.0503828717783522
Gm47251,0.000817059549751165,0.0030728621713766,0,0,0.00921623310434066
Gm10775,0.00072608827926517,0.00206149909957749,0.0038929895045003,0.0122787371564409,0
Zfp369,0.240309087758898,0.201286501817959,0.211249993397005,0.23651204303953,0.229146674696849
Gm48166,0.00484067781846436,0.00479151124763185,0.00345270723321449,0.0172400209866897,0
Gm26754,0.00068344524749261,0.00327917565389037,0,0,0
Uqcrb,0.0917793957057752,0.064470056906309,0.164002055117317,0.29301075111969,0.118917991058181
Gm10767,0.0694516703502231,0.0805707887292811,0.126021422528407,0.0994561565691671,0.0238322572550454
Mterf3,0.130203513305373,0.117387942147249,0.132291090826944,0.190320137860313,0.198392689032912
Ptdss1,0.362798857858484,0.418067541609911,0.39830622389744,0.394482476013688,0.641864441997724
4933433G19Rik,0.225702464053252,0.230134269277726,0.332008946107745,0.282892545271752,0.374282387232452
Zfp712,0.0289642982654491,0.0250573341815172,0.0341564109316348,0.0331576229946427,0
Gm46440,0.119270609735296,0.13975173012049,0.133249703209114,0.131501000640623,0.131512097603457
Gm28557,0.0051282986905639,0.0104435380915406,0.00238749411482701,0.0107306540628052,0
Rslcan18,0.00409960490964308,0.0037516819648686,0,0.00361393751140649,0
Zfp759,0.024914069988347,0.0268534463071562,0.0136826180590711,0.0114209793090465,0.046608095826245
Gm48732,0.00330574044208949,0.00212269242293881,0.00421109370525713,0,0
Rsl1,0.0145732226656839,0.0240089324931581,0.00687648641277601,0.0128457250053308,0
Zfp455,0.0398453718051006,0.0567373617993655,0.0322823597624043,0.0530876295530602,0.0611530744306617
Gm49064,0.0079873125077236,0.00836894050482915,0.0103614273073344,0.00311525315170161,0.00971223615496455
Zfp458,0.0827445828931562,0.0866110993285625,0.0847880064579594,0.120252271270115,0.135517034771475
Zfp457,0.0243034436792854,0.0190407600879907,0.0162744356867632,0.0174185366236949,0.0643901921441251
Zfp595,0.0162964581160377,0.0244084251676325,0.00820178694164982,0.0277216028409234,0.0291982512671641
Gm17039,0,0.00207397979300848,0.0037953746528181,0.0049893427638564,0
Zfp429,0.00200016219069639,0.00317047894442983,0,0,0
Gm48900,0.0257030867460619,0.0203168289825018,0.0243072389645795,0.0468635976394001,0
Zfp459,0.0127135136416947,0.00744510469578678,0.00799050583953382,0.00307855423704498,0.00971223615496455
Zfp874a,0.0768547106065925,0.074351341275958,0.103364351661779,0.164397317598915,0.161002226966666
Zfp874b,0.153048107977994,0.15853161000519,0.16623009338408,0.167043607896916,0.245395946286883
Gm48899,0.00604246779777988,0.0124301092851353,0.0144332864509234,0.00296328958332592,0.021684259829475
Zfp58,0.0260977316735759,0.0309687587606089,0.0310654206779833,0.0491206212117749,0.0371421517311727
Zfp87,0.041829133170138,0.0325708725739177,0.0258043362338482,0.0119502327246087,0.0282551664831751
Zfp748,0.0289278836784023,0.021195697218478,0.0375253096217344,0.0177724992679335,0.045515378608373
9430065F17Rik,0.0287988124849667,0.0255777625909584,0.0603106203831949,0.0519209149828989,0.066490717127222
Zfp729b,0.0893631636710022,0.114229752877063,0.0900481975757465,0.12350257189859,0.0258217136250703
Zfp729a,0.0464285025569518,0.0685965633574275,0.0660371209318487,0.103918772243281,0.00944032112196328
Gm48095,0,0.00398423441288911,0.00610578889845463,0,0
Zfp738,0.280149303477307,0.259810104494617,0.24912954963469,0.261963616432343,0.297371025301967
Zfp65,0.0651093320160709,0.0405708996598844,0.0156778198986145,0.0579915041800122,0.048358841408606
Zfp85os,0.0452376500107687,0.0432810072330659,0.0527476003436097,0.0572150751937326,0.0279095882614432
Zfp85,0.015724254939652,0.0239048804495222,0.0254294959195817,0.0384994558147021,0.0426035058063849
Zfp493,0.00639867777992999,0.00428263712623417,0.00727728720072856,0.0131380055524387,0
4930525G20Rik,0.101043349736634,0.079129098523199,0.0678834596004195,0.115784987161712,0.0333305541756229
Zfp273,0.0964476607605856,0.0599227868283098,0.101760809059499,0.0863632003555835,0.102714453780524
Gm10037,0.0411543327332948,0.0552834384542564,0.0826788895272867,0.055964809482562,0.0918635958396694
Mtrr,0.0211516349535355,0.0272440128445601,0.0246467373040729,0.0364808069964968,0.0590940742685901
Fastkd3,0.0460893763529363,0.0530596127540778,0.0517538350060635,0.0450338384543446,0.0272114026661732
Gm48556,0,0.00322594878268942,0,0,0
1700001L19Rik,0.0679069369289157,0.0729423867876827,0.0631300060262195,0.0645942514796351,0.114816743219851
