,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4,RNA.5,RNA.6
4930533B01Rik,0.219474865532663,0.275524182527688,0.0573408607294184,0.0619172807797868,0.260597495245334,0.0630751828167794,0.0575302106878262
Grem1,0.0188930100451372,0.0237769318407173,0.022002586134215,0.00988839285685965,0.0100822836989621,0.0410916067631546,0.0351888336018568
Scg5,1.24407900554303,1.27705397087948,0.9775023340224,0.89172325315198,0.999794299544235,1.35618068548085,0.666539364409533
Arhgap11a,0.00571273614604442,0.013471160594198,0.00498375348999234,0.0235846838485618,0.0125355469280795,0.00625068087689457,0.0287152304929881
A530058N18Rik,0,0.00922382189745731,0,0.00160862402644063,0.00575860393013201,0,0
Aqr,0.360820061590227,0.411423287679938,0.337015575910257,0.476068224846355,0.340781699671163,0.37167419760156,0.151328552800504
Zfp770,0.199534905434121,0.17174934777042,0.0620330442997203,0.0668461612768886,0.199930457432881,0.193311091795188,0.0561820836600532
Dph6,0.632971274365595,0.63622136347335,0.52888450480202,0.501563228936339,0.633546446341907,0.701144903540845,0.66306272446037
Gm13972,0.00433954154705309,0.00939737402159607,0.00490246322039519,0.0144378278181081,0,0.0213337066965252,0.00241359277524793
Gm13974,0.00282816906300394,0.18381905502584,0.00886669399747327,0.0261705250558389,0.0117054139697651,0.0324379099630013,0.00950265532065664
Gm28494,0.0131796216114933,0.16304927470411,0.0111015530951424,0.054231199972918,0.0145105622900438,0,0.00878903771957725
Gm13977,0.00154970140353357,0,0.00138531516058435,0,0,0,0.00760705021413847
BC052040,0.541755469989507,0.565212956754667,0.414282784738705,0.394262674533976,0.572386776194938,0.610361961274744,0.390560122532211
Meis2,2.25473149941623,3.79354409679754,1.89588481523279,3.34693077400478,1.85740024860398,1.9167535451862,1.76236887755565
2700033N17Rik,0.00952738904543547,0.00615100750251679,0.00195353020489797,0.00219882187124139,0.00803816126730889,0.0280789791879585,0
G630016G05Rik,0.0502018620074572,0.102235481814323,0.0265082008904934,0.045668904041812,0.0597762039113824,0.042298437281361,0.0305350098896696
Gm13990,0.00111730095842076,0.00521184512055435,0.00589250075853092,0.0131567610509563,0,0,0
Tmco5,0.0249066393630843,0.0200752353723542,0.101739241992255,0.107700738890546,0.0107216362755731,0.0236552062416888,0.0290604307575281
D330050G23Rik,0.0689718432155028,0.0529085936500902,0.186139273071897,0.0841380002270503,0.0463451978811021,0.041746827022833,0.191969698474539
Gm29340,0.00684572926811075,0.00464629109663833,0.00537518067152387,0.00941588855060699,0,0,0.00401265591676146
Spred1,1.50680345022173,1.38427939088559,2.95951100901048,3.24052976620627,1.48252794042662,1.41217817611394,2.70545215293298
Fam98b,0.137097910115111,0.128691881225602,0.135283723470572,0.118813731557555,0.134736416217737,0.193031231963713,0.0812467259371696
Rasgrp1,1.39490626553895,1.58232051768823,0.821752650079883,1.38668194673415,1.34410185940354,0.909759930262737,0.558723682123831
4930412B13Rik,0.00155545375218075,0.00183204831601662,0.00242499255527285,0.00589092049890645,0.00210260900135324,0,0.0126232669450034
Gm13986,0.0127351210192291,0.0272942712017011,0.146758968313729,0.14318521569594,0.0027079973734712,0.0132870757348909,0.149112224164929
Thbs1,0,0.00148836810558126,0.0140587334711197,0.0205048750867062,0,0,0.00656139563509717
Fsip1,0.0443254425606761,0.032812155601515,0.0177310265292511,0.0409553201224513,0.0683706929917043,0.0277371278806828,0.110991800299857
A930104D05Rik,0.000799599816283946,0.000472736975009043,0,0,0,0.00519842924262005,0
Gpr176,0.211194421756269,0.241599390215607,0.31410311608071,0.314202613797011,0.281069202592507,0.288591934933331,0.265863165397033
1700054M17Rik,0.00478608706448915,0.00263945535607045,0.0012566015562759,0.00508397377729543,0.00488313626999036,0.00344094546170262,0.003453179376784
Eif2ak4,0.488046771874172,0.49972876220872,0.797912992319513,1.25871896122275,0.463608316262212,0.551207569589586,0.867209230078292
Srp14,0.16548758431894,0.173461401181548,0.134105494377022,0.132507691429091,0.169997797712978,0.162299062410329,0.0985051595772165
Bub1b,0.011512614854405,0.0138698917167317,0.0188851540116163,0.0920481240344204,0.0242159928315694,0.0242662481739463,0.0230697983414788
Pak6,0.271673615241783,0.236307601490181,1.14744700739158,1.63960082138808,0.241358061698936,0.430182636202048,0.880702788987837
Ankrd63,0.00267354283154809,0,0,0,0,0,0
Plcb2,0.0152862816487939,0.0199669811136336,0,0.00776940655949769,0.017182273243431,0.0117819087685899,0
Inafm2,0.011036680373522,0.00654198331439889,0.0119922040962839,0.00336708099682011,0.0130488074596573,0.0348517226747272,0.0091325702157661
Ccdc9b,0.0281247934323623,0.0337725833134214,0.129493218390072,0.0850115629429313,0.0307122278759712,0.0793076259171051,0.216724213219815
Disp2,0.560386295650967,0.537816094283923,0.413836649430399,0.361489198073802,0.648018398271232,0.890695472765544,0.491824337282352
Knstrn,0.0269285409009966,0.0169963428128802,0.0207825294230096,0.0276298948660936,0.0167101603343591,0.0914227559975926,0.0279460365259537
Gm14091,0.0328888650110722,0.0244377110646218,0.00128270414557153,0.0063344399347136,0.0232482176241133,0.0748681598262311,0.00483256374755653
Ivd,0.290466690701018,0.28415172894417,0.134602715821865,0.163051516418509,0.258522899090162,0.284666228995809,0.169681863434756
Bahd1,0.0556253922053843,0.0435924631488365,0.0750883099038434,0.0851719092746719,0.0537488126408379,0.0597452845263442,0.130740819739191
Chst14,0,0.00181412609192249,0,0.00440267968024268,0.00170853955405751,0,0
Ccdc32,0.0524549263690368,0.0577941361894822,0.0281021108820579,0.0274519500314366,0.0560481479168578,0.0423224718971077,0.0141374005224216
Rpusd2,0.00798506553532926,0.00545884562540198,0.00452455787826154,0.00164679889837231,0.00155428849957071,0,0
Knl1,0.0223864882018155,0.035065397137238,0.0158298174185967,0.0517325923552533,0.0336276281889642,0.0213813465369945,0.0143991119738721
Rad51,0.0903085085799225,0.0858046507214471,0.0307812321989326,0.0183059510392175,0.0607445205857301,0.0788123877746123,0.00765873361150395
Rmdn3,0.173415660305984,0.195330130941974,0.155681136517433,0.149514043759535,0.14376648122177,0.164213280330345,0.126786268654871
Gchfr,0.00220563859655857,0.00340047494877056,0,0,0,0,0
Dnajc17,0.0976949974014164,0.0876874498386883,0.0899010872917813,0.12894458510186,0.0865729325122314,0.109234389509215,0.114501306192053
Gm14137,0.000693937869799491,0.00276262291194858,0,0,0.00109496260264727,0,0
Zfyve19,0.133972707020183,0.168476821119945,0.0735257027586851,0.0932310363145501,0.157147183143121,0.144232764725027,0.108685862687547
Rhov,0.00404982274486261,0.00602225365138493,0.00237347573816556,0.000789934028659597,0.016272126395419,0.0117931175360381,0
Vps18,0.0580679692861823,0.0754355797491418,0.0700720002967293,0.080470007793512,0.059752884069429,0.0876487431135798,0.0507995803852547
Dll4,0,0.00186840243744308,0.0015462623128868,0,0.00142933183310664,0,0
Chac1,0.00734843642283847,0.007820941974361,0.0179552301067729,0.0105653867484649,0,0.0272555594399433,0.0063351057325309
Ino80,1.06308113261099,0.978774841588585,1.65329060610818,1.66488080231111,1.06618394378466,1.27686991876071,1.67739452573512
Exd1,0.0192465503954005,0.0199899939968261,0.0233791373909165,0.026095468521331,0.0380162577849405,0.033155690088822,0.0149168504471531
Chp1,0.456277012439689,0.502119735770738,0.366173029256898,0.515694110677394,0.423728834921413,0.435630519102019,0.428149621616725
Oip5os1,0.288416550320536,0.234569915923647,0.0979113347918055,0.132467035128607,0.269522411763333,0.170008707881537,0.155892672120612
Oip5,0.0113138188649808,0.00883901899829318,0.000640001146882055,0.00990446160402454,0.0116401389339348,0.0172162087066723,0
Nusap1,0.0755890033687852,0.0912709412019131,0.0381079225794302,0.0167438190470025,0.0388460098044367,0.0776608610162298,0.0326260765692724
Ndufaf1,0.0611268795267417,0.0689817037310289,0.0254473017666327,0.0309190420080554,0.0613335931253341,0.0774377605238228,0.0500618637715565
Rtf1,0.608990264754025,0.601593439523556,0.743343633853667,0.836928898158294,0.488238599391001,0.600466242406162,0.569218822415847
Itpka,0.662443496244375,0.43781240033137,0.706950470963489,0.556206594805279,0.417434969490615,0.608488985474583,0.485744479835081
Ltk,0.161012351750937,0.132046583521027,0.0655362237976187,0.0221585987095281,0.0856660960495039,0.15870851429543,0.0252273608074978
Rpap1,0.0995855281109068,0.0937604571486999,0.0726207561711277,0.125353984971377,0.110771340193212,0.144938244925798,0.103826904608093
Tyro3,0.13854342545543,0.160083178916554,0.35669677211356,0.238236675407431,0.0884072497001869,0.177230834383274,0.343022199727188
Mga,0.527754293427166,0.496159109243712,0.588874415811309,0.550582080237824,0.4620256258585,0.537864490726619,0.751810846868084
Mapkbp1,0.285254024127968,0.289753765004245,0.278786491466567,0.332431995488291,0.261983448468087,0.328122887084084,0.642547080950315
Jmjd7,0.0168712901882698,0.0212307446988716,0.00316668664609822,0.00982224130405803,0.0102953277464995,0.0195578538687341,0
Pla2g4b,0.0257824856698945,0.0186103689371364,0.00960714174429432,0.0209974430676492,0.0182430327617187,0.00361809947023788,0.016900186557359
Sptbn5,0.000636200306394068,0,0.00419527537216318,0.00116236927123399,0.00415548524411817,0.015554707286647,0.0278562771474863
Ehd4,0.0370749018690873,0.0234854913557939,0.0343574199141767,0.0453253024582112,0.0258256040276875,0.0283842426027784,0.122721372812899
Pla2g4e,0.328184592919246,0.347987723359457,0.0526811266509727,0.0645887196299391,0.252987200508415,0.260401919947172,0.00999593328442702
Pla2g4d,0,0.00053112549422555,0,0.00105769985397396,0,0.00975848720028026,0
Pla2g4f,0.0280366573504313,0.025538954092889,0.0171684498136307,0.0293703117186555,0.0247741683835786,0.0100640205381045,0
Vps39,0.20287713432369,0.245294364366779,0.176362873853492,0.243149015417319,0.261947739422372,0.21652544544163,0.166261931367195
Tmem87a,0.361265316695831,0.347730641217347,0.428744315626992,0.429689326064266,0.31870250468429,0.36352693907176,0.473239341983587
Ganc,0.122240913366029,0.156250957843803,0.0780784574350753,0.120538887260298,0.140926291528398,0.151879092770386,0.064401375307497
Capn3,0.0157101659349006,0.0219338298322649,0.0117642841976327,0.0064488827142705,0.0143354341855584,0.0366705807118389,0.0189416221041232
Zfp106,0.702911770887758,0.70649048719433,0.524402124492417,0.628614132055655,0.678300119468441,0.697188434836799,0.399514693383504
Snap23,0.335629521254594,0.325530754238433,0.248842848415925,0.324649294854884,0.328471972174315,0.272218279521229,0.287223425065698
Lrrc57,0.121788234750509,0.151542990023209,0.0624585476913678,0.0598162627269431,0.164377410984498,0.129447432064378,0.0228238779654281
Haus2,0.0760835181865083,0.0960402078895431,0.0786855814927334,0.0926395657038764,0.092592625166493,0.0778938063842736,0.117297399843733
Stard9,0.331365131459225,0.405346466063016,0.270939894330344,0.35605218691024,0.494631825923296,0.342435400018576,0.252446132268261
Cdan1,0.134469812014573,0.138084691879055,0.137109225827638,0.140337990269661,0.148052886425248,0.109501278639207,0.0651867749987416
Ttbk2,0.0992554493240257,0.104243948638936,0.181122341613436,0.231066800790814,0.0914748522915577,0.149760138994088,0.161010168216845
AV039307,0.0659766875821758,0.0654881922957063,0.0181519113358123,0.0310799791518834,0.0569242369881906,0.106812660044742,0.00994559008484337
Ubr1,0.605495599506427,0.687446705537114,0.847727549876762,1.13567373335712,0.73286878185529,0.703758189868342,1.05014738260679
Tmem62,0.201885596683904,0.184908615363659,0.296249252581277,0.208750085840955,0.199784117083157,0.233301802836358,0.202989998276684
Ccndbp1,0.0588928829940008,0.0484200463506302,0.0425765395081453,0.0404120210049529,0.0516578350392708,0.0497677485747091,0.0465395594112886
Epb42,0,0,0.00219271509877304,0.00735866846499661,0,0,0.00529737896283677
Tgm5,0.00130157086047466,0,0.0049823090781503,0.00490971822477718,0.00821576168556655,0,0
Tgm7,0.00969047031172634,0.0067931247628299,0.0193949887320648,0.00532028507842572,0.00720119639935976,0.00280913079874825,0.00443725018281471
Lcmt2,0.0184167832920457,0.0439807005503326,0.0483911822304139,0.0388735840443764,0.0154405103726944,0.0283435471848363,0.0658009588323389
Adal,0.140333469222722,0.15872660174862,0.129455641195533,0.0994036028483445,0.113999375531521,0.190626759630447,0.0779722471139054
Zscan29,0.0403813770887936,0.0418868263421492,0.0158861669782036,0.0191213167851674,0.029575390967622,0.045199258994785,0.0134656195800881
Tubgcp4,0.202635921807101,0.214416673980653,0.202214787401055,0.183014767514504,0.237356258283119,0.294140362329849,0.132544076929229
Trp53bp1,0.578989955002853,0.605088782077,0.707564912387399,1.03039505585857,0.752152882769188,0.450373378615569,0.842589755506291
Map1a,0.363511503948319,0.432464088635267,0.30482853117609,0.475694355563807,0.375123092322848,0.417345202669644,0.395738131356464
Gm14978,0.000614952596994013,0,0,0,0.0021267421904045,0,0
Ppip5k1,1.52580083811875,1.5143448120535,1.95096066007575,1.94700486373973,1.5138101054373,2.23107105428807,1.52987337549175
Ckmt1,0.449722052933271,0.437999988574605,0.14674092566597,0.279655532815781,0.494231255426739,0.411517709926552,0.104178063599997
Strc,0.00334778262041791,0.00292156766049081,0.00424227818658785,0.00310139022288482,0.00913286594018597,0.00668420132488495,0.0064763651530106
Catsper2,0.183544792821869,0.181538695972165,0.193712606817138,0.130388445491129,0.172393141920055,0.200438670135562,0.186402621948623
Pdia3,0.292533796339889,0.301331208418344,0.241218937951577,0.365598065049107,0.358243026221411,0.301667024426748,0.249479121598541
Ell3,0.00172120120566702,0.00249946261553766,0,0,0.00372816043616495,0,0
Serinc4,0.00172408102562278,0.0108139826978014,0.00281209018074843,0.0144400352988971,0.0141219812074558,0.00880482349311662,0.0163674788519513
Serf2,0.166725020960322,0.178909442002063,0.138461747200656,0.160387458108177,0.170232847493435,0.255496114968336,0.202499948497782
Hypk,0.0519895180033454,0.0593082028922292,0.0407433555396941,0.0362624634350495,0.0566560803321337,0.0738938175546237,0.013965954373117
Mfap1b,0.12348285361934,0.110909413266938,0.0674330385841813,0.0789045792682221,0.0976607650902367,0.0985059168181393,0.101505519331953
Mfap1a,0.173362937911268,0.166404249192247,0.0984994681811107,0.082632939582992,0.162484552425002,0.158105318587782,0.114105062553007
Wdr76,0.111119308420106,0.117444850015689,0.0519722434386667,0.0454255463485893,0.148385831327926,0.114136917964342,0.0629399005717516
Frmd5,6.08783827289525,4.98353726222558,9.27627892905168,15.5398755725692,7.81291928262754,7.1241641205551,8.28143047101037
Gm14019,0.00830581069063962,0.00558991378509742,0.0029603544250848,0,0.00697381085595539,0,0
Casc4,1.91319155510423,1.88087065313561,1.69624454342895,1.87785933362931,1.99701496279454,1.69574584194067,2.08134268689172
Ctdspl2,0.528199111496109,0.505325097806676,0.404350965212854,0.337917695720239,0.455449107234403,0.382739231528302,0.440124498105171
Eif3j1,0.290061964097957,0.325103802526465,0.328966544791503,0.311104932310438,0.29073720965068,0.332122950553165,0.337727345577001
Spg11,0.20912320257237,0.206428372859193,0.215832889398391,0.215141756559244,0.177385645396446,0.264037652376598,0.283785053446136
Patl2,0.00224075449158199,0.00469010668680028,0.00422279791518061,0,0.00215806658962049,0.00561978975242578,0
B2m,0.0181690495230453,0.00949743811997824,0.0106527394138828,0.0127207622212047,0.0116321914127336,0.0132137022994111,0
Trim69,0.000800300144566218,0.0046865526439667,0.00528618733264157,0.0104904965278654,0.00171474114953503,0,0
Terb2,0.000501402120890859,0.00983909745868564,0.01571127289067,0.0140860362604823,0.0354361122332547,0.0110038783169128,0.00244013435379752
Sord,0.0488951387195702,0.0621697630545149,0.0234669235846293,0.0604077384273018,0.0725129262959711,0.0742792608729813,0.04801343481856
Duoxa1,0,0.00116745759804796,0,0.00409982198169123,0,0,0
Duox1,0.0247717052793446,0.0765674249227922,0.0408505164672318,0.0123154297217178,0.112167173507952,0.0187407436098917,0.0150633355900951
Shf,0.0925448494816874,0.0584197866836475,0.106681459579485,0.0855433198719743,0.0623662920960485,0.0637276650564536,0.0610229221514843
Gatm,0.0154553723325554,0.00726536869337227,0.00549121796143067,0.00519965006245599,0.00829263688728199,0.00599569269436837,0.00563830710956697
